0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
0.6913265585899353,0.5739796161651611,0.3443877696990967,0.13265305757522583,0.06632652878761292,0.06632652878761292,0.05612244829535484,0.040816325694322586,0.03316326439380646,0.007653061300516128,0.04846938699483872,0.07653061300516129,0.07908163219690323,0.12755101919174194,0.12244898080825804,0.1785714328289032,0.20918367803096768,0.2321428507566452,0.23724490404129028,0.29846939444541926,0.2729591727256775,0.31887754797935486,0.29591837525367737,0.2933673560619354,0.24489796161651609,0.20663265883922577,0.2142857164144516,0.16326530277729034,0.15561224520206451,0.14540816843509674,0.125,0.11989796161651611,0.13520407676696777,0.13775509595870972,0.12244898080825804,0.15816326439380643,0.1785714328289032,0.1964285671710968,0.18112245202064517,0.18367347121238708,0.1913265287876129,0.20663265883922577,0.18367347121238708,0.21683673560619357,0.34948980808258057,0.5102040767669678,0.5867347121238708,0.8903061151504515,0.9846938848495485,1.0,0.8826530575752257,0.6479591727256775,0.2933673560619354,0.10969387739896774,0.08163265138864517,0.05357142910361289,0.005102040711790323,0.02806122414767742,0.020408162847161293,0.01275510247796774,0.0,0.02806122414767742,0.01785714365541935,0.03826530650258064,0.04591836780309677,0.022959183901548386,0.06377550959587097,0.09948979318141936,0.11989796161651611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.5757575631141664,0.05723905563354492,0.11784511804580688,0.12121212482452393,0.11784511804580688,0.1111111119389534,0.12121212482452393,0.12121212482452393,0.11447811126708984,0.11784511804580688,0.11447811126708984,0.1111111119389534,0.1111111119389534,0.12121212482452393,0.10774410516023636,0.12121212482452393,0.12121212482452393,0.11784511804580688,0.1111111119389534,0.12457912415266036,0.11784511804580688,0.11784511804580688,0.11447811126708984,0.11784511804580688,0.12457912415266036,0.11447811126708984,0.1111111119389534,0.11447811126708984,0.10437710583209991,0.1111111119389534,0.10437710583209991,0.10774410516023636,0.09764309972524643,0.10774410516023636,0.11447811126708984,0.1279461234807968,0.14478114247322083,0.16161616146564484,0.17171716690063477,0.17845118045806885,0.17845118045806885,0.1919191926717758,0.1750841736793518,0.1818181872367859,0.16835017502307892,0.1885521858930588,0.1750841736793518,0.1818181872367859,0.16835017502307892,0.16498316824436188,0.16161616146564484,0.16161616146564484,0.14814814925193787,0.16161616146564484,0.14141413569450378,0.1515151560306549,0.1380471438169479,0.1380471438169479,0.13131313025951383,0.1515151560306549,0.14814814925193787,0.14141413569450378,0.1279461234807968,0.14814814925193787,0.1380471438169479,0.13131313025951383,0.1380471438169479,0.14141413569450378,0.14814814925193787,0.16835017502307892,0.17171716690063477,0.1885521858930588,0.20202019810676572,0.19865319132804873,0.20202019810676572,0.19865319132804873,0.1885521858930588,0.17845118045806885,0.1919191926717758,0.16498316824436188,0.13131313025951383,0.1111111119389534,0.12121212482452393,0.11784511804580688,0.11447811126708984,0.10101009905338287,0.10101009905338287,0.13131313025951383,0.11784511804580688,0.08417508751153947,0.033670034259557724,0.0,0.23569023609161377,0.7003366947174072,0.9393939375877379,0.3164983093738556,0.020202020183205605,0.09427609294652937,0.08417508751153947,0.09090909361839294,0.09427609294652937,0.09090909361839294,0.08417508751153947,0.07407407462596893,0.07407407462596893,0.07744107395410538,0.08417508751153947,0.07744107395410538,0.08417508751153947,0.07744107395410538,0.07407407462596893,0.07407407462596893,0.08417508751153947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9486653208732606,0.975359320640564,0.5379877090454102,0.10266940295696259,0.04312115162611008,0.09240246564149857,0.10472279042005538,0.08624230325222014,0.07392197102308273,0.07392197102308273,0.07597535848617554,0.06776180863380432,0.06160164251923561,0.06160164251923561,0.06570842117071152,0.051334701478481286,0.041067760437726974,0.04312115162611008,0.04722792655229568,0.03285421058535576,0.02258726954460144,0.01642710529267788,0.018480492755770683,0.012320328503847122,0.0,0.00821355264633894,0.010266940109431744,0.00410677632316947,0.002053388161584735,0.018480492755770683,0.03490759804844856,0.04928131401538849,0.06776180863380432,0.09445585310459137,0.1190965101122856,0.12731006741523743,0.13347022235393524,0.13757699728012085,0.15400411188602448,0.14989733695983887,0.14579054713249207,0.14579054713249207,0.15195071697235107,0.14373716711997983,0.14168377220630643,0.14784394204616547,0.14989733695983887,0.14168377220630643,0.13552361726760864,0.13347022235393524,0.13757699728012085,0.13141684234142303,0.1211498975753784,0.1211498975753784,0.12731006741523743,0.12525667250156403,0.1211498975753784,0.12936344742774963,0.14579054713249207,0.15195071697235107,0.14579054713249207,0.1601642668247223,0.17864476144313812,0.18891170620918277,0.2012320309877396,0.2094455808401108,0.217659130692482,0.2012320309877396,0.18069815635681152,0.1704312115907669,0.16427104175090787,0.14784394204616547,0.13347022235393524,0.14784394204616547,0.15811088681221008,0.15605749189853668,0.14784394204616547,0.15811088681221008,0.1724846065044403,0.19712525606155396,0.25051334500312805,0.3880903422832489,0.6221765875816345,0.8254619836807251,1.0,0.9096509218215942,0.3305954933166504,0.030800821259617805,0.07597535848617554,0.1211498975753784,0.1211498975753784,0.1067761778831482,0.09650924056768416,0.09240246564149857,0.10266940295696259,0.09856262803077696,0.09034907817840576,0.09034907817840576,0.09445585310459137,0.08213552087545395,0.07597535848617554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9704545736312865,0.7477272748947142,0.4886363744735718,0.2454545497894287,0.1863636374473572,0.145454540848732,0.1363636404275894,0.11818181723356246,0.11136363446712493,0.09772727638483047,0.09772727638483047,0.10909090936183928,0.10000000149011612,0.10000000149011612,0.09090909361839294,0.11136363446712493,0.125,0.11363636702299118,0.12727272510528564,0.1295454502105713,0.13409091532230377,0.1409090906381607,0.1613636314868927,0.1818181872367859,0.2272727340459824,0.2613636255264282,0.2818181812763214,0.290909081697464,0.2954545319080353,0.29318180680274963,0.27272728085517883,0.3000000119209289,0.28863635659217834,0.290909081697464,0.30454546213150024,0.31818181276321406,0.3227272629737854,0.34545454382896423,0.3704545497894287,0.44318181276321406,0.5295454263687134,0.459090918302536,0.34090909361839294,0.17954544723033905,0.0022727272007614374,0.0,0.09090909361839294,0.21590909361839292,0.3977272808551788,0.44999998807907104,0.5340909361839294,0.4000000059604645,0.29318180680274963,0.27727273106575007,0.30227273702621454,0.290909081697464,0.3113636374473572,0.3318181931972504,0.34090909361839294,0.3636363744735718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8417266011238098,0.7266187071800232,0.09352517873048782,0.04556354880332946,0.04316546767950057,0.0,0.0047961631789803505,0.0047961631789803505,0.0023980815894901752,0.05515587702393532,0.1366906464099884,0.2230215817689896,0.2541966438293457,0.28057554364204407,0.30215826630592346,0.2949640154838562,0.32613909244537354,0.3285371661186218,0.34292566776275635,0.3597122430801392,0.38129496574401855,0.3932853639125824,0.4292565882205963,0.46282973885536194,0.482014387845993,0.5155875086784363,0.5443645119667053,0.5467625856399536,0.5611510872840881,0.5251798629760742,0.482014387845993,0.44124701619148254,0.4028776884078979,0.35491606593132013,0.34052756428718567,0.316546767950058,0.2973621189594269,0.2949640154838562,0.2925659418106079,0.28537169098854065,0.2949640154838562,0.2997601926326752,0.2925659418106079,0.30695444345474243,0.311750590801239,0.3093525171279907,0.3189448416233063,0.32134291529655457,0.33093523979187006,0.366906464099884,0.3908872902393341,0.4028776884078979,0.4340527653694153,0.4436450898647308,0.4436450898647308,0.4244604408740997,0.3788968920707703,0.3381294906139374,0.32374101877212524,0.316546767950058,0.30695444345474243,0.3093525171279907,0.316546767950058,0.30695444345474243,0.32374101877212524,0.33093523979187006,0.34052756428718567,0.4028776884078979,0.6163069605827332,0.9568345546722413,1.0,0.3525179922580719,0.16306954622268677,0.18705035746097565,0.1534772217273712,0.1342925727367401,0.1390887349843979,0.1342925727367401,0.1966426819562912,0.26378896832466125,0.36211031675338745,0.40047961473464966,0.42206233739852905,0.4388489127159119,0.44124701619148254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9629629850387571,0.8557505011558532,0.6549707651138306,0.4600389897823334,0.22807016968727112,0.06432748585939407,0.007797271013259887,0.011695906519889832,0.027290448546409607,0.06822612136602402,0.10526315867900848,0.13060428202152252,0.16179336607456207,0.16374269127845764,0.17153996229171753,0.16374269127845764,0.16374269127845764,0.15984405577182767,0.15789473056793213,0.14814814925193787,0.14619882404804227,0.1384015530347824,0.14035087823867795,0.13645224273204803,0.14230018854141235,0.14230018854141235,0.15399609506130219,0.15789473056793213,0.17543859779834747,0.18908381462097168,0.20857699215412137,0.2241715341806412,0.24756334722042084,0.2592592537403106,0.28070175647735596,0.29629629850387573,0.317738801240921,0.33138400316238403,0.34307992458343506,0.3469785451889038,0.35867446660995483,0.35672515630722046,0.3625730872154236,0.35282650589942927,0.35282650589942927,0.34307992458343506,0.3391812741756439,0.3352826535701752,0.34892788529396057,0.34307992458343506,0.35087719559669495,0.3411306142807007,0.35672515630722046,0.36842104792594904,0.3625730872154236,0.35282650589942927,0.35282650589942927,0.3547758162021637,0.35867446660995483,0.32163742184638977,0.2943469882011413,0.26900583505630493,0.27485379576683044,0.2573099434375763,0.2631579041481018,0.2553606331348419,0.2651072144508362,0.26120856404304504,0.2670565247535705,0.2631579041481018,0.27290448546409607,0.27290448546409607,0.28070175647735596,0.2787524461746216,0.2846003770828247,0.2826510667800904,0.2826510667800904,0.26120856404304504,0.2495126724243164,0.3703703582286834,0.545808970928192,0.6783625483512878,0.8810915946960449,1.0,0.9922027587890624,0.808966875076294,0.5945419073104857,0.3274853825569153,0.11890838295221327,0.0,0.0,0.009746588766574861,0.05263157933950424,0.09161793440580368,0.12280701845884325,0.1520467847585678,0.16764132678508759,0.16959063708782196,0.15984405577182767,0.15789473056793213,0.15399609506130219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9551401734352112,0.9401869177818297,0.6186915636062622,0.10841121524572372,0.0,0.2186915874481201,0.3233644962310791,0.2953270971775055,0.2822429835796356,0.293457955121994,0.3009345829486847,0.3009345829486847,0.293457955121994,0.2915887832641601,0.2971962690353393,0.30280372500419617,0.293457955121994,0.2878504693508148,0.30280372500419617,0.3121495246887207,0.3102803826332092,0.3102803826332092,0.3308411240577698,0.3345794379711151,0.33271026611328125,0.3457943797111511,0.347663551568985,0.3532710373401642,0.35514017939567566,0.36448597908020014,0.37383177876472473,0.37943926453590393,0.36822429299354553,0.3570093512535095,0.35514017939567566,0.35514017939567566,0.3401869237422943,0.3289719521999359,0.34392523765563965,0.3457943797111511,0.34392523765563965,0.3457943797111511,0.347663551568985,0.34953272342681885,0.3514018654823303,0.347663551568985,0.347663551568985,0.3570093512535095,0.3514018654823303,0.34392523765563965,0.34953272342681885,0.3570093512535095,0.347663551568985,0.3420560657978058,0.35514017939567566,0.3514018654823303,0.33271026611328125,0.3345794379711151,0.3420560657978058,0.3345794379711151,0.33271026611328125,0.33271026611328125,0.3420560657978058,0.34392523765563965,0.3532710373401642,0.35887849330902094,0.36635515093803406,0.37757009267807007,0.37943926453590393,0.37570092082023615,0.37009346485137934,0.37196260690689087,0.3457943797111511,0.336448609828949,0.33831775188446045,0.32149532437324524,0.3102803826332092,0.3177570104598999,0.33271026611328125,0.34953272342681885,0.36448597908020014,0.37383177876472473,0.4074766337871552,0.44485980272293085,0.48411214351654047,0.5476635694503784,0.6878504753112793,0.8897196054458617,1.0,0.8112149238586426,0.3177570104598999,0.011214952915906906,0.17196261882781982,0.3252336382865906,0.33831775188446045,0.32149532437324524,0.3252336382865906,0.3252336382865906,0.32710281014442444,0.33271026611328125,0.32710281014442444,0.3177570104598999,0.3252336382865906,0.3345794379711151,0.3233644962310791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9388753175735473,0.8875305652618408,0.29095354676246643,0.0,0.14669926464557648,0.149144247174263,0.2078239619731903,0.22004890441894528,0.2542787194252014,0.19070903956890103,0.22738386690616608,0.21026894450187683,0.23471882939338684,0.2493887543678284,0.2493887543678284,0.2787286043167114,0.2958435118198395,0.2616136968135834,0.2518337368965149,0.2665036618709564,0.2958435118198395,0.330073356628418,0.3129584491252899,0.354523241519928,0.3887530565261841,0.4132029414176941,0.4303178489208221,0.45476773381233215,0.4303178489208221,0.38141807913780207,0.3789730966091156,0.354523241519928,0.35207822918891907,0.34963324666023254,0.3447432816028595,0.31540343165397644,0.27139365673065186,0.30562347173690796,0.23960880935192108,0.24694377183914185,0.2958435118198395,0.26894864439964294,0.2420537918806076,0.2493887543678284,0.2542787194252014,0.2787286043167114,0.2665036618709564,0.2762836217880249,0.2616136968135834,0.30073350667953486,0.298288494348526,0.2762836217880249,0.25916871428489685,0.2518337368965149,0.2420537918806076,0.2493887543678284,0.2762836217880249,0.310513436794281,0.31784841418266296,0.30073350667953486,0.322738379240036,0.32518336176872253,0.322738379240036,0.2787286043167114,0.30317848920822144,0.2860635817050934,0.27139365673065186,0.29095354676246643,0.30073350667953486,0.28117358684539795,0.24449877440929407,0.25672370195388794,0.2787286043167114,0.29095354676246643,0.2738386392593384,0.25916871428489685,0.2616136968135834,0.2420537918806076,0.20048899948596957,0.3447432816028595,0.6479217410087585,1.0,0.7995110154151917,0.2420537918806076,0.07823961228132248,0.161369189620018,0.2518337368965149,0.20537897944450376,0.22493886947631836,0.2542787194252014,0.2762836217880249,0.20537897944450376,0.23960880935192108,0.25916871428489685,0.24694377183914185,0.2958435118198395,0.2860635817050934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7290836572647095,0.4223107695579529,0.13545817136764526,0.07171314954757689,0.13545817136764526,0.24302789568901065,0.2749004065990448,0.2908366620540619,0.2908366620540619,0.306772917509079,0.28286853432655334,0.3147410452365875,0.3147410452365875,0.32669323682785034,0.33864542841911316,0.34262949228286743,0.34262949228286743,0.3745020031929016,0.3904382586479187,0.4262948334217072,0.4501992166042328,0.4741035997867584,0.5099601745605469,0.5338645577430725,0.5737051963806152,0.5936254858970642,0.613545835018158,0.6414342522621155,0.6374502182006836,0.613545835018158,0.557768940925598,0.5099601745605469,0.4262948334217072,0.4023904502391815,0.3466135561466217,0.31872510910034174,0.29880478978157043,0.26693227887153625,0.27091634273529047,0.2509960234165192,0.25498008728027344,0.25498008728027344,0.22709164023399356,0.23505976796150208,0.22709164023399356,0.23904383182525635,0.21912351250648496,0.21912351250648496,0.21912351250648496,0.20318725705146787,0.21115538477897644,0.19521912932395932,0.20717132091522217,0.19521912932395932,0.19521912932395932,0.19521912932395932,0.18326693773269653,0.17928287386894226,0.17131474614143372,0.17928287386894226,0.17131474614143372,0.15537849068641663,0.16733068227767944,0.16334661841392517,0.15537849068641663,0.17928287386894226,0.18326693773269653,0.19521912932395932,0.20318725705146787,0.2151394486427307,0.20717132091522217,0.19123506546020508,0.18326693773269653,0.17131474614143372,0.16334661841392517,0.14741036295890808,0.1394422352313995,0.13545817136764526,0.1155378520488739,0.11952191591262816,0.13545817136764526,0.11155378818511962,0.1155378520488739,0.10358566045761108,0.0996015965938568,0.11952191591262816,0.1155378520488739,0.12350597977638245,0.1155378520488739,0.1155378520488739,0.131474107503891,0.14741036295890808,0.15537849068641663,0.2151394486427307,0.3346613645553589,0.5139442086219788,0.4741035997867584,0.20717132091522217,0.31872510910034174,0.5856573581695557,0.6374502182006836,0.41434264183044434,0.20717132091522217,0.05577689409255981,0.0,0.035856574773788445,0.10358566045761108,0.1434262990951538,0.14741036295890808,0.15139442682266235,0.175298810005188,0.17928287386894226,0.19123506546020508,0.19521912932395932,0.2151394486427307,0.2310757040977478,0.24302789568901065,0.2788844704627991,0.3027888536453247,0.35458168387413025,0.3745020031929016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9915966391563416,0.7927170991897582,0.5882353186607361,0.3725490272045136,0.22408963739871976,0.09803921729326248,0.04201680794358253,0.01960784383118153,0.014005602337419987,0.0,0.030812324956059452,0.025210084393620488,0.030812324956059452,0.016806723549962044,0.04201680794358253,0.030812324956059452,0.04201680794358253,0.03361344709992409,0.04481792822480202,0.030812324956059452,0.04201680794358253,0.030812324956059452,0.053221289068460464,0.050420168787240975,0.08403361588716507,0.08403361588716507,0.1092436984181404,0.12324929982423782,0.16246499121189115,0.1736694723367691,0.20168067514896393,0.19887955486774445,0.2184873968362808,0.20168067514896393,0.2044817954301834,0.18487395346164703,0.18207283318042755,0.16526611149311063,0.16526611149311063,0.16246499121189115,0.1596638709306717,0.14565826952457428,0.1568627506494522,0.14005602896213531,0.1568627506494522,0.15126051008701324,0.15126051008701324,0.14565826952457428,0.15406163036823273,0.14845938980579376,0.14845938980579376,0.14005602896213531,0.15406163036823273,0.13725490868091583,0.15126051008701324,0.15406163036823273,0.16526611149311063,0.14845938980579376,0.16246499121189115,0.1596638709306717,0.1764705926179886,0.1876750737428665,0.21288515627384183,0.2100840359926224,0.2577030956745148,0.2661064565181732,0.2885154187679291,0.2549019753932953,0.2577030956745148,0.1680672317743301,0.14005602896213531,0.13445378839969635,0.1428571492433548,0.13165266811847687,0.14845938980579376,0.13725490868091583,0.15406163036823273,0.14845938980579376,0.1596638709306717,0.12885154783725739,0.2100840359926224,0.4789915978908538,0.8179271817207336,1.0,0.8935574293136596,0.7142857313156128,0.49019607901573187,0.33053222298622126,0.19887955486774445,0.09243697673082352,0.06722689419984818,0.025210084393620488,0.028011204674839973,0.028011204674839973,0.039215687662363045,0.03361344709992409,0.05602240934967995,0.04761904850602149,0.05602240934967995,0.04481792822480202,0.050420168787240975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
